feature,threshold,direction,tp,tn,fp,fn,accuracy,balanced_accuracy,precision,recall,specificity
answer_peak_value,0.0010019023902714252,<=,3,100,0,97,0.515,0.515,1.0,0.03,1.0
answer_peak_value,0.0010616803774610162,>=,97,0,100,3,0.485,0.485,0.49238578680203043,0.97,0.0
answer_peak_value,0.0010616803774610162,<=,4,100,0,96,0.52,0.52,1.0,0.04,1.0
answer_peak_value,0.0011767980176955462,>=,96,0,100,4,0.48,0.48,0.4897959183673469,0.96,0.0
answer_peak_value,0.0011767980176955462,<=,5,100,0,95,0.525,0.525,1.0,0.05,1.0
answer_peak_value,0.0011793625308200717,>=,95,0,100,5,0.475,0.475,0.48717948717948717,0.95,0.0
answer_peak_value,0.0011793625308200717,<=,6,100,0,94,0.53,0.53,1.0,0.06,1.0
answer_peak_value,0.0012471686350181699,>=,94,0,100,6,0.47,0.47,0.4845360824742268,0.94,0.0
answer_peak_value,0.0012471686350181699,<=,7,100,0,93,0.535,0.535,1.0,0.07,1.0
answer_peak_value,0.0012650511926040053,>=,93,0,100,7,0.465,0.465,0.48186528497409326,0.93,0.0
answer_peak_value,0.0012650511926040053,<=,8,100,0,92,0.54,0.54,1.0,0.08,1.0
answer_peak_value,0.0013518858468160033,>=,92,0,100,8,0.46,0.46,0.4791666666666667,0.92,0.0
answer_peak_value,0.0013518858468160033,<=,8,99,1,92,0.535,0.535,0.8888888888888888,0.08,0.99
answer_peak_value,0.0013605515705421567,>=,92,1,99,8,0.465,0.465,0.4816753926701571,0.92,0.01
answer_peak_value,0.0013605515705421567,<=,8,98,2,92,0.53,0.53,0.8,0.08,0.98
answer_peak_value,0.0013767682248726487,>=,92,2,98,8,0.47,0.47000000000000003,0.4842105263157895,0.92,0.02
answer_peak_value,0.0013767682248726487,<=,8,97,3,92,0.525,0.525,0.7272727272727273,0.08,0.97
answer_peak_value,0.0014037378132343292,>=,92,3,97,8,0.475,0.47500000000000003,0.48677248677248675,0.92,0.03
answer_peak_value,0.0014037378132343292,<=,9,97,3,91,0.53,0.53,0.75,0.09,0.97
answer_peak_value,0.0014102908316999674,>=,91,3,97,9,0.47,0.47000000000000003,0.48404255319148937,0.91,0.03
answer_peak_value,0.0014102908316999674,<=,10,97,3,90,0.535,0.535,0.7692307692307693,0.1,0.97
answer_peak_value,0.001413518562912941,>=,90,3,97,10,0.465,0.465,0.48128342245989303,0.9,0.03
answer_peak_value,0.001413518562912941,<=,11,97,3,89,0.54,0.54,0.7857142857142857,0.11,0.97
answer_peak_value,0.0014348330441862345,>=,89,3,97,11,0.46,0.46,0.478494623655914,0.89,0.03
answer_peak_value,0.0014348330441862345,<=,12,97,3,88,0.545,0.5449999999999999,0.8,0.12,0.97
answer_peak_value,0.0014524359721690416,>=,88,3,97,12,0.455,0.455,0.4756756756756757,0.88,0.03
answer_peak_value,0.0014524359721690416,<=,12,96,4,88,0.54,0.54,0.75,0.12,0.96
answer_peak_value,0.0014604375464841723,>=,88,4,96,12,0.46,0.46,0.4782608695652174,0.88,0.04
answer_peak_value,0.0014604375464841723,<=,13,96,4,87,0.545,0.5449999999999999,0.7647058823529411,0.13,0.96
answer_peak_value,0.0014641297748312354,>=,87,4,96,13,0.455,0.455,0.47540983606557374,0.87,0.04
answer_peak_value,0.0014641297748312354,<=,14,96,4,86,0.55,0.55,0.7777777777777778,0.14,0.96
answer_peak_value,0.0014808642445132136,>=,86,4,96,14,0.45,0.45,0.4725274725274725,0.86,0.04
answer_peak_value,0.0014808642445132136,<=,15,96,4,85,0.555,0.5549999999999999,0.7894736842105263,0.15,0.96
answer_peak_value,0.0014938672538846731,>=,85,4,96,15,0.445,0.445,0.4696132596685083,0.85,0.04
answer_peak_value,0.0014938672538846731,<=,15,95,5,85,0.55,0.5499999999999999,0.75,0.15,0.95
answer_peak_value,0.0015155383152887225,>=,85,5,95,15,0.45,0.45,0.4722222222222222,0.85,0.05
answer_peak_value,0.0015155383152887225,<=,16,95,5,84,0.555,0.5549999999999999,0.7619047619047619,0.16,0.95
answer_peak_value,0.0015184523072093725,>=,84,5,95,16,0.445,0.445,0.4692737430167598,0.84,0.05
answer_peak_value,0.0015184523072093725,<=,16,94,6,84,0.55,0.5499999999999999,0.7272727272727273,0.16,0.94
answer_peak_value,0.0015322507824748755,>=,84,6,94,16,0.45,0.44999999999999996,0.47191011235955055,0.84,0.06
answer_peak_value,0.0015322507824748755,<=,17,94,6,83,0.555,0.5549999999999999,0.7391304347826086,0.17,0.94
answer_peak_value,0.0015357647789642215,>=,83,6,94,17,0.445,0.44499999999999995,0.4689265536723164,0.83,0.06
answer_peak_value,0.0015357647789642215,<=,17,93,7,83,0.55,0.55,0.7083333333333334,0.17,0.93
answer_peak_value,0.0015386210288852453,>=,83,7,93,17,0.45,0.44999999999999996,0.4715909090909091,0.83,0.07
answer_peak_value,0.0015386210288852453,<=,18,93,7,82,0.555,0.555,0.72,0.18,0.93
answer_peak_value,0.0015971612883731723,>=,82,7,93,18,0.445,0.44499999999999995,0.4685714285714286,0.82,0.07
answer_peak_value,0.0015971612883731723,<=,18,92,8,82,0.55,0.55,0.6923076923076923,0.18,0.92
answer_peak_value,0.0016248183092102408,>=,82,8,92,18,0.45,0.44999999999999996,0.47126436781609193,0.82,0.08
answer_peak_value,0.0016248183092102408,<=,19,92,8,81,0.555,0.555,0.7037037037037037,0.19,0.92
answer_peak_value,0.0016441893531009555,>=,81,8,92,19,0.445,0.445,0.4682080924855491,0.81,0.08
answer_peak_value,0.0016441893531009555,<=,20,92,8,80,0.56,0.56,0.7142857142857143,0.2,0.92
answer_peak_value,0.001648154342547059,>=,80,8,92,20,0.44,0.44,0.46511627906976744,0.8,0.08
answer_peak_value,0.001648154342547059,<=,21,92,8,79,0.565,0.5650000000000001,0.7241379310344828,0.21,0.92
answer_peak_value,0.0016528329579159617,>=,79,8,92,21,0.435,0.435,0.4619883040935672,0.79,0.08
answer_peak_value,0.0016528329579159617,<=,22,92,8,78,0.57,0.5700000000000001,0.7333333333333333,0.22,0.92
answer_peak_value,0.0016713717486709356,>=,78,8,92,22,0.43,0.43,0.4588235294117647,0.78,0.08
answer_peak_value,0.0016713717486709356,<=,22,91,9,78,0.565,0.5650000000000001,0.7096774193548387,0.22,0.91
answer_peak_value,0.0016755443066358566,>=,78,9,91,22,0.435,0.435,0.46153846153846156,0.78,0.09
answer_peak_value,0.0016755443066358566,<=,23,91,9,77,0.57,0.5700000000000001,0.71875,0.23,0.91
answer_peak_value,0.0016891498817130923,>=,77,9,91,23,0.43,0.43,0.4583333333333333,0.77,0.09
answer_peak_value,0.0016891498817130923,<=,24,91,9,76,0.575,0.575,0.7272727272727273,0.24,0.91
answer_peak_value,0.001696091960184276,>=,76,9,91,24,0.425,0.425,0.4550898203592814,0.76,0.09
answer_peak_value,0.001696091960184276,<=,25,91,9,75,0.58,0.5800000000000001,0.7352941176470589,0.25,0.91
answer_peak_value,0.0017415458569303155,>=,75,9,91,25,0.42,0.42,0.45180722891566266,0.75,0.09
answer_peak_value,0.0017415458569303155,<=,25,90,10,75,0.575,0.575,0.7142857142857143,0.25,0.9
answer_peak_value,0.0017431610031053424,>=,75,10,90,25,0.425,0.425,0.45454545454545453,0.75,0.1
answer_peak_value,0.0017431610031053424,<=,26,90,10,74,0.58,0.5800000000000001,0.7222222222222222,0.26,0.9
answer_peak_value,0.001744918874464929,>=,74,10,90,26,0.42,0.42,0.45121951219512196,0.74,0.1
answer_peak_value,0.001744918874464929,<=,26,89,11,74,0.575,0.575,0.7027027027027027,0.26,0.89
answer_peak_value,0.0017608582274988294,>=,74,11,89,26,0.425,0.425,0.4539877300613497,0.74,0.11
answer_peak_value,0.0017608582274988294,<=,26,88,12,74,0.57,0.5700000000000001,0.6842105263157895,0.26,0.88
answer_peak_value,0.0017630101647228003,>=,74,12,88,26,0.43,0.43,0.4567901234567901,0.74,0.12
answer_peak_value,0.0017630101647228003,<=,27,88,12,73,0.575,0.575,0.6923076923076923,0.27,0.88
answer_peak_value,0.0017720417818054557,>=,73,12,88,27,0.425,0.425,0.453416149068323,0.73,0.12
answer_peak_value,0.0017720417818054557,<=,28,88,12,72,0.58,0.5800000000000001,0.7,0.28,0.88
answer_peak_value,0.0017784753581508994,>=,72,12,88,28,0.42,0.42,0.45,0.72,0.12
answer_peak_value,0.0017784753581508994,<=,28,87,13,72,0.575,0.575,0.6829268292682927,0.28,0.87
answer_peak_value,0.0017789757112041116,>=,72,13,87,28,0.425,0.425,0.4528301886792453,0.72,0.13
answer_peak_value,0.0017789757112041116,<=,29,87,13,71,0.58,0.58,0.6904761904761905,0.29,0.87
answer_peak_value,0.0018016583053395152,>=,71,13,87,29,0.42,0.42,0.44936708860759494,0.71,0.13
answer_peak_value,0.0018016583053395152,<=,30,87,13,70,0.585,0.585,0.6976744186046512,0.3,0.87
answer_peak_value,0.00180201162584126,>=,70,13,87,30,0.415,0.415,0.445859872611465,0.7,0.13
answer_peak_value,0.00180201162584126,<=,31,87,13,69,0.59,0.59,0.7045454545454546,0.31,0.87
answer_peak_value,0.0018134128767997026,>=,69,13,87,31,0.41,0.41,0.4423076923076923,0.69,0.13
answer_peak_value,0.0018134128767997026,<=,31,86,14,69,0.585,0.585,0.6888888888888889,0.31,0.86
answer_peak_value,0.001851628883741796,>=,69,14,86,31,0.415,0.415,0.44516129032258067,0.69,0.14
answer_peak_value,0.001851628883741796,<=,32,86,14,68,0.59,0.59,0.6956521739130435,0.32,0.86
answer_peak_value,0.001857137307524681,>=,68,14,86,32,0.41,0.41000000000000003,0.44155844155844154,0.68,0.14
answer_peak_value,0.001857137307524681,<=,33,86,14,67,0.595,0.595,0.7021276595744681,0.33,0.86
answer_peak_value,0.0018627614481374621,>=,67,14,86,33,0.405,0.405,0.43790849673202614,0.67,0.14
answer_peak_value,0.0018627614481374621,<=,34,86,14,66,0.6,0.6,0.7083333333333334,0.34,0.86
answer_peak_value,0.0018739743391051888,>=,66,14,86,34,0.4,0.4,0.4342105263157895,0.66,0.14
answer_peak_value,0.0018739743391051888,<=,34,85,15,66,0.595,0.595,0.6938775510204082,0.34,0.85
answer_peak_value,0.001879994641058147,>=,66,15,85,34,0.405,0.405,0.4370860927152318,0.66,0.15
answer_peak_value,0.001879994641058147,<=,35,85,15,65,0.6,0.6,0.7,0.35,0.85
answer_peak_value,0.0019300869898870587,>=,65,15,85,35,0.4,0.4,0.43333333333333335,0.65,0.15
answer_peak_value,0.0019300869898870587,<=,36,85,15,64,0.605,0.605,0.7058823529411765,0.36,0.85
answer_peak_value,0.001938977395184338,>=,64,15,85,36,0.395,0.395,0.42953020134228187,0.64,0.15
answer_peak_value,0.001938977395184338,<=,37,85,15,63,0.61,0.61,0.7115384615384616,0.37,0.85
answer_peak_value,0.00194450281560421,>=,63,15,85,37,0.39,0.39,0.42567567567567566,0.63,0.15
answer_peak_value,0.00194450281560421,<=,38,85,15,62,0.615,0.615,0.7169811320754716,0.38,0.85
answer_peak_value,0.0019531932193785906,>=,62,15,85,38,0.385,0.385,0.4217687074829932,0.62,0.15
answer_peak_value,0.0019531932193785906,<=,38,84,16,62,0.61,0.61,0.7037037037037037,0.38,0.84
answer_peak_value,0.001975944032892585,>=,62,16,84,38,0.39,0.39,0.4246575342465753,0.62,0.16
answer_peak_value,0.001975944032892585,<=,39,84,16,61,0.615,0.615,0.7090909090909091,0.39,0.84
answer_peak_value,0.0019826849456876516,>=,61,16,84,39,0.385,0.385,0.4206896551724138,0.61,0.16
answer_peak_value,0.0019826849456876516,<=,39,83,17,61,0.61,0.61,0.6964285714285714,0.39,0.83
answer_peak_value,0.00198337878100574,>=,61,17,83,39,0.39,0.39,0.4236111111111111,0.61,0.17
answer_peak_value,0.00198337878100574,<=,40,83,17,60,0.615,0.615,0.7017543859649122,0.4,0.83
answer_peak_value,0.0019917257595807314,>=,60,17,83,40,0.385,0.385,0.4195804195804196,0.6,0.17
answer_peak_value,0.0019917257595807314,<=,41,83,17,59,0.62,0.62,0.7068965517241379,0.41,0.83
answer_peak_value,0.0020216605626046658,>=,59,17,83,41,0.38,0.38,0.4154929577464789,0.59,0.17
answer_peak_value,0.0020216605626046658,<=,42,83,17,58,0.625,0.625,0.711864406779661,0.42,0.83
answer_peak_value,0.0020341440103948116,>=,58,17,83,42,0.375,0.375,0.41134751773049644,0.58,0.17
answer_peak_value,0.0020341440103948116,<=,42,82,18,58,0.62,0.62,0.7,0.42,0.82
answer_peak_value,0.002045348519459367,>=,58,18,82,42,0.38,0.38,0.4142857142857143,0.58,0.18
answer_peak_value,0.002045348519459367,<=,43,82,18,57,0.625,0.625,0.7049180327868853,0.43,0.82
answer_peak_value,0.002049113158136606,>=,57,18,82,43,0.375,0.375,0.41007194244604317,0.57,0.18
answer_peak_value,0.002049113158136606,<=,44,82,18,56,0.63,0.63,0.7096774193548387,0.44,0.82
answer_peak_value,0.0020511627662926912,>=,56,18,82,44,0.37,0.37,0.4057971014492754,0.56,0.18
answer_peak_value,0.0020511627662926912,<=,45,82,18,55,0.635,0.635,0.7142857142857143,0.45,0.82
answer_peak_value,0.0020965116564184427,>=,55,18,82,45,0.365,0.365,0.40145985401459855,0.55,0.18
answer_peak_value,0.0020965116564184427,<=,46,82,18,54,0.64,0.64,0.71875,0.46,0.82
answer_peak_value,0.0020976911764591932,>=,54,18,82,46,0.36,0.36,0.39705882352941174,0.54,0.18
answer_peak_value,0.0020976911764591932,<=,47,82,18,53,0.645,0.645,0.7230769230769231,0.47,0.82
answer_peak_value,0.002108808606863022,>=,53,18,82,47,0.355,0.355,0.3925925925925926,0.53,0.18
answer_peak_value,0.002108808606863022,<=,48,82,18,52,0.65,0.6499999999999999,0.7272727272727273,0.48,0.82
answer_peak_value,0.0021127499639987946,>=,52,18,82,48,0.35,0.35,0.3880597014925373,0.52,0.18
answer_peak_value,0.0021127499639987946,<=,49,82,18,51,0.655,0.655,0.7313432835820896,0.49,0.82
answer_peak_value,0.002131740329787135,>=,51,18,82,49,0.345,0.345,0.38345864661654133,0.51,0.18
answer_peak_value,0.002131740329787135,<=,50,82,18,50,0.66,0.6599999999999999,0.7352941176470589,0.5,0.82
answer_peak_value,0.002135668648406863,>=,50,18,82,50,0.34,0.33999999999999997,0.3787878787878788,0.5,0.18
answer_peak_value,0.002135668648406863,<=,50,81,19,50,0.655,0.655,0.7246376811594203,0.5,0.81
answer_peak_value,0.0021359098609536886,>=,50,19,81,50,0.345,0.345,0.3816793893129771,0.5,0.19
answer_peak_value,0.0021359098609536886,<=,51,81,19,49,0.66,0.66,0.7285714285714285,0.51,0.81
answer_peak_value,0.0021684207022190094,>=,49,19,81,51,0.34,0.33999999999999997,0.3769230769230769,0.49,0.19
answer_peak_value,0.0021684207022190094,<=,51,80,20,49,0.655,0.655,0.7183098591549296,0.51,0.8
answer_peak_value,0.002172102453187108,>=,49,20,80,51,0.345,0.345,0.3798449612403101,0.49,0.2
answer_peak_value,0.002172102453187108,<=,52,80,20,48,0.66,0.66,0.7222222222222222,0.52,0.8
answer_peak_value,0.0021806678269058466,>=,48,20,80,52,0.34,0.33999999999999997,0.375,0.48,0.2
answer_peak_value,0.0021806678269058466,<=,53,80,20,47,0.665,0.665,0.726027397260274,0.53,0.8
answer_peak_value,0.002186825964599848,>=,47,20,80,53,0.335,0.33499999999999996,0.3700787401574803,0.47,0.2
answer_peak_value,0.002186825964599848,<=,54,80,20,46,0.67,0.67,0.7297297297297297,0.54,0.8
answer_peak_value,0.0021915193647146225,>=,46,20,80,54,0.33,0.33,0.36507936507936506,0.46,0.2
answer_peak_value,0.0021915193647146225,<=,55,80,20,45,0.675,0.675,0.7333333333333333,0.55,0.8
answer_peak_value,0.002193175256252289,>=,45,20,80,55,0.325,0.325,0.36,0.45,0.2
answer_peak_value,0.002193175256252289,<=,56,80,20,44,0.68,0.68,0.7368421052631579,0.56,0.8
answer_peak_value,0.0021999801974743605,>=,44,20,80,56,0.32,0.32,0.3548387096774194,0.44,0.2
answer_peak_value,0.0021999801974743605,<=,56,79,21,44,0.675,0.675,0.7272727272727273,0.56,0.79
answer_peak_value,0.0022130515426397324,>=,44,21,79,56,0.325,0.325,0.35772357723577236,0.44,0.21
answer_peak_value,0.0022130515426397324,<=,57,79,21,43,0.68,0.6799999999999999,0.7307692307692307,0.57,0.79
answer_peak_value,0.0022276085801422596,>=,43,21,79,57,0.32,0.32,0.3524590163934426,0.43,0.21
answer_peak_value,0.0022276085801422596,<=,57,78,22,43,0.675,0.675,0.7215189873417721,0.57,0.78
answer_peak_value,0.0022334952373057604,>=,43,22,78,57,0.325,0.325,0.35537190082644626,0.43,0.22
answer_peak_value,0.0022334952373057604,<=,58,78,22,42,0.68,0.6799999999999999,0.725,0.58,0.78
answer_peak_value,0.002242186339572072,>=,42,22,78,58,0.32,0.32,0.35,0.42,0.22
answer_peak_value,0.002242186339572072,<=,59,78,22,41,0.685,0.685,0.7283950617283951,0.59,0.78
answer_peak_value,0.0022543424274772406,>=,41,22,78,59,0.315,0.315,0.3445378151260504,0.41,0.22
answer_peak_value,0.0022543424274772406,<=,60,78,22,40,0.69,0.69,0.7317073170731707,0.6,0.78
answer_peak_value,0.0022546297404915094,>=,40,22,78,60,0.31,0.31,0.3389830508474576,0.4,0.22
answer_peak_value,0.0022546297404915094,<=,61,78,22,39,0.695,0.6950000000000001,0.7349397590361446,0.61,0.78
answer_peak_value,0.0022690128535032272,>=,39,22,78,61,0.305,0.305,0.3333333333333333,0.39,0.22
answer_peak_value,0.0022690128535032272,<=,62,78,22,38,0.7,0.7,0.7380952380952381,0.62,0.78
answer_peak_value,0.0022780282888561487,>=,38,22,78,62,0.3,0.3,0.3275862068965517,0.38,0.22
answer_peak_value,0.0022780282888561487,<=,63,78,22,37,0.705,0.7050000000000001,0.7411764705882353,0.63,0.78
answer_peak_value,0.0023091265466064215,>=,37,22,78,63,0.295,0.295,0.3217391304347826,0.37,0.22
answer_peak_value,0.0023091265466064215,<=,64,78,22,36,0.71,0.71,0.7441860465116279,0.64,0.78
answer_peak_value,0.0023098618257790804,>=,36,22,78,64,0.29,0.29,0.3157894736842105,0.36,0.22
answer_peak_value,0.0023098618257790804,<=,65,78,22,35,0.715,0.7150000000000001,0.7471264367816092,0.65,0.78
answer_peak_value,0.002313279779627919,>=,35,22,78,65,0.285,0.285,0.30973451327433627,0.35,0.22
answer_peak_value,0.002313279779627919,<=,66,78,22,34,0.72,0.72,0.75,0.66,0.78
answer_peak_value,0.0023165715392678976,>=,34,22,78,66,0.28,0.28,0.30357142857142855,0.34,0.22
answer_peak_value,0.0023165715392678976,<=,67,78,22,33,0.725,0.7250000000000001,0.7528089887640449,0.67,0.78
answer_peak_value,0.0023209135979413986,>=,33,22,78,67,0.275,0.275,0.2972972972972973,0.33,0.22
answer_peak_value,0.0023209135979413986,<=,67,77,23,33,0.72,0.72,0.7444444444444445,0.67,0.77
answer_peak_value,0.0023325267247855663,>=,33,23,77,67,0.28,0.28,0.3,0.33,0.23
answer_peak_value,0.0023325267247855663,<=,67,76,24,33,0.715,0.7150000000000001,0.7362637362637363,0.67,0.76
answer_peak_value,0.0023403558880090714,>=,33,24,76,67,0.285,0.28500000000000003,0.30275229357798167,0.33,0.24
answer_peak_value,0.0023403558880090714,<=,67,75,25,33,0.71,0.71,0.7282608695652174,0.67,0.75
answer_peak_value,0.002353487303480506,>=,33,25,75,67,0.29,0.29000000000000004,0.3055555555555556,0.33,0.25
answer_peak_value,0.002353487303480506,<=,68,75,25,32,0.715,0.7150000000000001,0.7311827956989247,0.68,0.75
answer_peak_value,0.002359771402552724,>=,32,25,75,68,0.285,0.28500000000000003,0.29906542056074764,0.32,0.25
answer_peak_value,0.002359771402552724,<=,68,74,26,32,0.71,0.71,0.723404255319149,0.68,0.74
answer_peak_value,0.002366015687584877,>=,32,26,74,68,0.29,0.29000000000000004,0.3018867924528302,0.32,0.26
answer_peak_value,0.002366015687584877,<=,69,74,26,31,0.715,0.715,0.7263157894736842,0.69,0.74
answer_peak_value,0.0023711540270596743,>=,31,26,74,69,0.285,0.28500000000000003,0.29523809523809524,0.31,0.26
answer_peak_value,0.0023711540270596743,<=,70,74,26,30,0.72,0.72,0.7291666666666666,0.7,0.74
answer_peak_value,0.002374885370954871,>=,30,26,74,70,0.28,0.28,0.28846153846153844,0.3,0.26
answer_peak_value,0.002374885370954871,<=,71,74,26,29,0.725,0.725,0.7319587628865979,0.71,0.74
answer_peak_value,0.002387735527008772,>=,29,26,74,71,0.275,0.275,0.2815533980582524,0.29,0.26
answer_peak_value,0.002387735527008772,<=,72,74,26,28,0.73,0.73,0.7346938775510204,0.72,0.74
answer_peak_value,0.002400958212092519,>=,28,26,74,72,0.27,0.27,0.27450980392156865,0.28,0.26
answer_peak_value,0.002400958212092519,<=,73,74,26,27,0.735,0.735,0.7373737373737373,0.73,0.74
answer_peak_value,0.002418322954326868,>=,27,26,74,73,0.265,0.265,0.26732673267326734,0.27,0.26
answer_peak_value,0.002418322954326868,<=,73,73,27,27,0.73,0.73,0.73,0.73,0.73
answer_peak_value,0.0024274769239127636,>=,27,27,73,73,0.27,0.27,0.27,0.27,0.27
answer_peak_value,0.0024274769239127636,<=,73,72,28,27,0.725,0.725,0.7227722772277227,0.73,0.72
answer_peak_value,0.0024641158524900675,>=,27,28,72,73,0.275,0.275,0.2727272727272727,0.27,0.28
answer_peak_value,0.0024641158524900675,<=,74,72,28,26,0.73,0.73,0.7254901960784313,0.74,0.72
answer_peak_value,0.0024822689592838287,>=,26,28,72,74,0.27,0.27,0.2653061224489796,0.26,0.28
answer_peak_value,0.0024822689592838287,<=,75,72,28,25,0.735,0.735,0.7281553398058253,0.75,0.72
answer_peak_value,0.0025120596401393414,>=,25,28,72,75,0.265,0.265,0.25773195876288657,0.25,0.28
answer_peak_value,0.0025120596401393414,<=,76,72,28,24,0.74,0.74,0.7307692307692307,0.76,0.72
answer_peak_value,0.0025216329377144575,>=,24,28,72,76,0.26,0.26,0.25,0.24,0.28
answer_peak_value,0.0025216329377144575,<=,77,72,28,23,0.745,0.745,0.7333333333333333,0.77,0.72
answer_peak_value,0.002544379560276866,>=,23,28,72,77,0.255,0.255,0.24210526315789474,0.23,0.28
answer_peak_value,0.002544379560276866,<=,78,72,28,22,0.75,0.75,0.7358490566037735,0.78,0.72
answer_peak_value,0.0025474231224507093,>=,22,28,72,78,0.25,0.25,0.23404255319148937,0.22,0.28
answer_peak_value,0.0025474231224507093,<=,79,72,28,21,0.755,0.755,0.7383177570093458,0.79,0.72
answer_peak_value,0.0025519728660583496,>=,21,28,72,79,0.245,0.245,0.22580645161290322,0.21,0.28
answer_peak_value,0.0025519728660583496,<=,79,71,29,21,0.75,0.75,0.7314814814814815,0.79,0.71
answer_peak_value,0.00255226856097579,>=,21,29,71,79,0.25,0.25,0.22826086956521738,0.21,0.29
answer_peak_value,0.00255226856097579,<=,80,71,29,20,0.755,0.755,0.7339449541284404,0.8,0.71
answer_peak_value,0.002558038104325533,>=,20,29,71,80,0.245,0.245,0.21978021978021978,0.2,0.29
answer_peak_value,0.002558038104325533,<=,81,71,29,19,0.76,0.76,0.7363636363636363,0.81,0.71
answer_peak_value,0.002566081704571843,>=,19,29,71,81,0.24,0.24,0.2111111111111111,0.19,0.29
answer_peak_value,0.002566081704571843,<=,81,70,30,19,0.755,0.755,0.7297297297297297,0.81,0.7
answer_peak_value,0.00258341315202415,>=,19,30,70,81,0.245,0.245,0.21348314606741572,0.19,0.3
answer_peak_value,0.00258341315202415,<=,82,70,30,18,0.76,0.76,0.7321428571428571,0.82,0.7
answer_peak_value,0.002593302633613348,>=,18,30,70,82,0.24,0.24,0.20454545454545456,0.18,0.3
